Text,Media,Label
" Jakarta Edward Akbar menyambangi Unit Pelaksana Teknis Daerah Perlindungan Perempuan dan Anak (UPTD PPA) Provinsi DKI Jakarta. Didampingi kuasa hukumnya, kunjungan Edward terkait aduannya soal dugaan tindak kekerasan terhadap anak yang dilakukan Kimberly Ryder. Seperti diketahui, Edward Akbar sebelumnya membuat pengaduan dugaan kekerasan anak, yang diklaim dilakukan Kimberly Ryder, ke KPAI. Dari situ Edward Akbar pun direkomendasi untuk mendatangi UPDT PPA. ""Tempo hari kan kita melakukan pengaduan ke KPAI. Kemudian KPAI merekomendasikan untuk kami pergi ke UPDT PPA ini,"" ujar Jundri R. Berutu, kuasa hukum Edward Akbar, di Kantor UPTD PPA, Jakarta Timur, Jumat (18/10/2024). ""Nah, tanggal 9 kemarin kami sudah kesini, jadi setelah tanggal 9 kami buka pengaduan. Dua hari yang lalu kami kemudian dipanggil oleh lembaga yang terkait untuk memberikan keterangan langsung dihadiri oleh orang tua pelapor,"" Jundri menambahkan.",Liputan 6,Entertainment
" Jakarta The 33 merupakan film barat yang resmi dirilis tahun 2015 sekaligus sebuah karya yang mengangkat kisah nyata dari tragedi penambangan yang terjadi di Chili pada tahun 2010. Film bergenre historical drama yang disutradarai oleh Patricia Riggen ini akan mengajak penonton untuk merasakan ketegangan, harapan, dan solidaritas yang muncul di antara para penambang dan keluarga mereka selama 69 hari penuh ketidakpastian. Simak sinopsis lengkapnya berikut ini, sebelum nonton The 33 di Vidio.",Liputan 6,Entertainment
" Jakarta Satu demi satu orang-orang terdekat Liam Payne mulai buka suara mengenai kematian tragis pria 31 tahun ini. Termasuk sang kekasih, Kate Cassidy, yang sempat menemani mendiang dalam hari-hari terakhirnya di Argentina. Pada Sabtu (19/10/2024), Kate Cassidy membagikan unggahan Instagram Story yang hanya memperlihatkan beberapa kalimat dengan latar belakang putih. “Terima kasih atas semua kalimat baik dan cinta yang dikirimkan kepadaku,” kata san influencer di awal unggahannya. Selanjutnya, ia mengaku masih sulit menerima fakta bahwa pria yang dikenal lewat grup One Direction ini telah tiada. “Saya sungguh bingung. Tak ada yang terasa nyata dalam beberapa hari terakhir ini. Saya mohon dan berdoa agar Anda bersedia memberikan ruang dan welas asih untuk menghadapi ini secara pribadi,” kata dia. Terakhir, ia membagikan pesan penuh cinta untuk Liam Payne yang meninggal dunia pada 16 Oktober lalu. “Liam, malaikatku. Kamu adalah segalanya. Aku ingin kamu tahu bahwa aku mencintaimu tanpa syarat dan sepenuhnya. Aku akan terus mencintaimu hingga akhir hidupku. Aku mencintaimu, Liam.”",Liputan 6,Entertainment
"Selama berkiprah sebagai aktor yang juga tampil di layar lebar, tentu ada deretan film terbaik mendiang Toshiyuki Nishida yang bisa kupas, berikut judul-judulnya.",Liputan 6,Entertainment
" Jakarta Memberi warna baru pada serial kedokteran, Drama Korea Life membawa penonton ke dalam konflik dunia kedokteran yang penuh ketegangan. Aktor terkenal Lee Dong-wook memainkan peran penting dalam drama ini, sebagai dokter idealis. Pertarungan nilai-nilai antara dokter idealis dan CEO ambisius menjadikan rumah sakit, tempat menyelamatkan nyawa, menjadi medan perang kekuasaan. Ketika para dokter berjuang untuk mempertahankan integritas profesinya, para eksekutif justru sibuk mengejar keuntungan dan kekuasaan. Jika kamu menyukai drama penuh intrik dan ketegangan, Life bisa menjadi pilihan yang tepat untuk ditonton. Simak sinopsisnya berikut ini dan nonton dramanya di Vidio.",Liputan 6,Entertainment
" Jakarta Aktor Bio One membuktikan kepiawaiannya berakting dengan meraih penghargaan di sejumlah ajang perfilman. Terbaru, ia dinobatkan sebagai Pemeran Utama Pria Terbaik versi Indonesian Movie Actors Awards 2024, untuk perannya di film Srimulat: Hidup Memang Komedi. Bukan hanya di dunia seni peran, Bio One mengaku juga pernah meraih penghargaan semasa duduk di bangku sekolah. Di antaranya menjuarai lomba baca puisi, hingga mengikuti olimpiade matematika. ""Gue pernah juara puisi pas SD kelas 5. Beneran ini, gue baca surat apa ya gue lupa, dijadiin bahasa Indonesia. Terus gue menang baca puisi,"" aku Bio One di Kawasan Senopati, Jakarta Selatan, Kamis (17/10/2024). ""Apa lagi ya. Oh pernah olimpiade matematika, SMP. Marathon dihitung enggak sih, iya marathon. Jadi kalau nanya piala, ada, lah medali sama piala,"" Bio One menambahkan.",Liputan 6,Entertainment
" Jakarta Pada bulan Oktober, bertepatan dengan peringatan Bulan Bahasa dan Sastra, KaryaKarsa merayakan pencapaian penting dengan memasuki tahun kelima eksistensinya sebagai platform bagi para penutur cerita atau storyteller. Sejak didirikan, platform ini telah menjadi rumah bagi para kreator untuk berkarya dan memberdayakan diri mereka. Tanggal 15 Oktober menjadi tonggak perjalanan lima tahun dalam memberikan ruang bagi kreator untuk terus berkembang dan menghasilkan karya-karya terbaik. Selama lima tahun beroperasi, perusahaan ini mengalami pertumbuhan yang pesat dengan berhasil mencapai arus kas positif dan menjadi wadah bagi lebih dari 40.000 judul cerita dari berbagai genre. Berkat upaya tersebut, KaryaKarsa menerima penghargaan bergengsi, salah satunya adalah Google Play’s Best of Fun App 2023 dan menjadi sorotan dalam kampanye Google Play’s #MadeInIndonesia yang berlangsung dua tahun berturut-turut dalam rangka perayaan kemerdekaan Indonesia. Sejak tahun 2022, perusahaan Fast Moving Consumer Media ini memperkenalkan manajemen IP (Intellectual Property) untuk mendukung para kreator dalam mengembangkan karya mereka lebih lanjut. Hasilnya, banyak storyteller berhasil meraih kesuksesan, termasuk dengan perilisan 10 judul audio series yang diadaptasi dari karya-karya populer yang diterbitkan di platform KaryaKarsa.",Liputan 6,Entertainment
" Jakarta Bunga Zainal lebih berhati-hati lagi menginvestasikan uangnya kepada teman, setelah menjadi korban dugaan penipuan oleh teman dekatnya senilai Rp15 miliar. Diakui Bunga Zainal, saat ini ia lebih waspada meskipun rekan investasi merupakan teman dekat. Terutama untuk tidak melibatkan emosi atau belas kasih dalam berbisnis. ""Bukan suudzon atau apa sama orang-orang terdekat, tapi mungkin saya lebih waspada aja dengan orang terdekat, atau orang enggak kenal,"" ujar Bunga Zainal di Polda Metro Jaya, Kamis (17/10/2024). ""Kalau berinvestasi mungkin enggak perlu didasari rasa enggak enak, belas kasih, bisnis ya bisnis gitu,"" Bunga Zainal menambahkan.",Liputan 6,Entertainment
" Jakarta Setelah single “Senyumnya Tutupi Semua Lelah”, Putri Ariani resmi merilis single kedua ""Sheepish"". Lagu ini merupakan jembatan untuk album Evolve yang banyak ditulis dalam bahasa Inggris. Lagu “Sheepish” terilhami dari temuan-temuan Putri Ariani dari novel-novel yang dibaca, soal dilema ‘teman lebih dari teman’. Refleksi ini Putri tulis dengan apik, untuk menggambarkan perjuangan memendam perasaan yang dilematis. ""Sebagai orang yang hobi membaca novel, kasus dilema (cinta) teman lebih dari teman’, alias ternyata jadi cinta, termasuk banyak Putri temukan,” kata Putri Ariani dalam rilis yang diterima  Jumat (18/10/2024). ""Ceritanya gemas-gemas, karena itu Putri terinspirasi bikin ‘Sheepish’,"" Putri Ariani menambahkan.",Liputan 6,Entertainment
" Jakarta Personel ADA Band merasa kehilangan sosok Marshal Rachman, yang sudah 6 bulan terakhir absen manggung lantaran sakit ginjal yang diidapnya. Bahkan kondisi itu membuat sang gitaris harus menjalani cuci darah dua kali dalam sepekan. Menurut Naga, vokalis Ada Band, Marshal Rachman merupakan salah satu pilar yang mewarnai kekhasan band ini. Namun ia menilai, show must go on. Ada Band harus tetap jalan di tengah kondisi Marshal yang sedang sakit. ""Ya pasti kita merasa kehilangan, pincang ya. Salah satu yang mewarnai kekhasan musik Ada Band kan dia juga. Jadi kehilangan Mas Marshal di atas stage, buat kita sih berpengaruh,"" aku Naga di Kawasan Kemang, Jakarta Selatan, Rabu (16/10/2024). ""Tapi kan show must go on. Mas Marshal berobat, kita nggak bisa memaksakan juga. Kita juga berdoa semoga cepat pulih,"" Naga menambahkan.",Liputan 6,Entertainment
" Jakarta Di tengah kesibukan sebagai penyanyi, Fatin Shidqia Lubis menjalani hobi baru. Belakangan, pelantun ""Aku Memilih Setia"" menekuni olahraga menembak. Fatin Shidqia mengatakan, ketertarikan pada olahraga menembak tak disengaja. Ia mengaku penasaran menjajal olahraga tersebut, lantaran sering berseliweran di laman akun medsosnya. Memenuhi rasa penasaran, Fatin Shidqia mencari lokasi olahraga menembak terdekat. Kebetulan, jadwal aktivitas memungkinkannya mencoba olahraga tersebut. ""Awalnya penasaran karena lewat di medsos aku. Ya sudah, cari tempat yang paling dekat dan jadwal juga memungkinkan. Langsung gas,"" aku Fatin Shidqia kepada wartawan di Jakarta, Selasa (15/10/2024).",Liputan 6,Entertainment
" Jakarta Pasangan Ferra Agustina dan Tony Houston merayakan ulang tahun pernikahan mereka yang ke-19 dengan meriah di kawasan Kuningan, Jakarta Selatan, pada Kamis (7/10/2024). Meskipun hari peringatan sebenarnya jatuh pada 24 September, keduanya baru bisa mengadakan perayaan tersebut pada tanggal ini. Ferra Agustina membuka obrolan dengan media di sela-sela acara, ""Sebetulnya wedding anniversary kami tanggal 24 September kemarin, tapi baru bisa dirayakan hari ini."" Pasangan yang telah dikaruniai tiga anak ini telah menjalani berbagai pengalaman dalam 19 tahun pernikahan, termasuk menghadapi pasang surut kehidupan. ""Setiap pernikahan pasti punya cobaannya. Ada dinamika, seperti memasuki lautan, pasti ada badai yang harus dilewati. Yang penting adalah komunikasi lancar. Kami menikah niatnya untuk ibadah, bukan sekadar nafsu,"" ungkap Ferra, menceritakan tantangan dalam pernikahannya.",Liputan 6,Entertainment
" Jakarta Pemerintah Provinsi DKI Jakarta, melalui Dinas Pariwisata dan Ekonomi Kreatif (Disparekraf) Provinsi DKI Jakarta, dengan bangga mengumumkan partisipasinya dalam ajang bergengsi Incentive Travel & Convention Meeting Asia (IT&CMA) 2024 yang berlangsung pada 24 – 26 September 2024 di Bangkok, Thailand. Acara ini dikenal sebagai pameran perdagangan terbesar khusus untuk Meeting, Incentive, Convention, and Exhibition (MICE) di kawasan Asia Pasifik dan menjadi peluang penting bagi Jakarta untuk memperkuat image sebagai destinasi utama penyelenggaraan MICE. Sebelumnya, Pemerintah Provinsi DKI Jakarta juga bersinergi dengan Konsulat Jenderal Republik Indonesia New York, Indonesian Film Forum New York, serta Jakarta Film Community dari Jakarta Film Week menggelar Jakarta Film Day di Museum of the Moving Image (MoMI), New York, Amerika Serikat. Jakarta Film Day digelar sebagai penanda dibukanya Indonesian Film Forum New York tahun 2024 dengan menampilkan film-film di antaranya “Rabu yang Bahagia,” “Ngidam,” dan “Alif Pengen Punya Pacar.” Tiga film ini merupakan pemenang dari Jakarta Film Funds 2023, yang merupakan bagian dari penyelenggaraan Jakarta Film Week. Andhika Permata, Kepala Dinas Pariwisata dan Ekonomi Kreatif Provinsi DKI Jakarta mengatakan bahwa perpindahan ibu kota negara membawa tantangan baru bagi perekonomian Jakarta, terutama dalam mempertahankan posisinya sebagai pusat bisnis. Salah satu langkah strategis yang dapat diambil Jakarta adalah memperkuat industri Meeting, Incentive, Convention, and Exhibition (MICE). “Industri MICE memiliki potensi besar untuk menjadi motor penggerak pertumbuhan ekonomi dengan mendatangkan kunjungan bisnis, memperluas jaringan usaha, serta meningkatkan investasi. Partisipasi dalam IT&CMA merupakan momentum yang sangat tepat bagi Jakarta untuk memperkuat posisinya sebagai destinasi MICE unggulan”, ujar Andhika Permata melalui keterangannya yang diterima Jumat (18/10/2024).",Liputan 6,Entertainment
" Jakarta Dalam rangka merayakan Hari Ulang Tahun ke-63, PT. Pembangunan Jaya menggelar pameran buku berjudul ""Gerak Jakarta: Sejarah Ruang-Ruang Hidup."" Pameran ini berlangsung di Bintaro Xchange Mall 2, Tangerang Selatan, mulai 18 hingga 27 Oktober 2024. Melalui pameran ini, publik diajak untuk menyelami perjalanan panjang pembangunan Jakarta, dari era Sunda Kelapa hingga kota metropolitan modern saat ini. Buku Gerak Jakarta: Sejarah Ruang-Ruang Hidup merupakan karya monumental yang mengisahkan sejarah perkembangan Jakarta selama lebih dari 1.500 tahun. Buku ini secara rinci mendokumentasikan transformasi infrastruktur dan tata ruang kota, mulai dari masa kolonial hingga era modern. Tujuan utama dari pameran ini adalah untuk memperkenalkan kepada publik berbagai aspek penting dalam pembangunan Jakarta, seperti perkembangan kawasan kota, sistem transportasi, jaringan infrastruktur, serta tata kelola perkotaan dan permukiman.",Liputan 6,Entertainment
" Jakarta Festival Film Indonesia 2024 atau FFI 2024 kembali menyapa pecinta film di Tanah Air melalui pengumuman daftar nominasi yang disampaikan secara daring dari Museum Benteng Vredeburg, Yogyakarta, Jumat (18/10/2024). Terdapat 23 kategori telah diumumkan Badan Perfilman Indonesia (BPI) beserta nama-nama nomine yang siap bersaing memperebutkan Piala Citra. Menariknya, ada satu judul film yang diprediksi bakal memboyong banyak piala. Siksa Kubur karya sineas Joko Anwar, mendominasi dengan 17 kategori nominasi Piala Citra dari Film Cerita Panjang, Sutradara, hingga Penulis Skenario Asli Terbaik. Sepanjang acara berlangsung, Dian Sastrowardoyo, Kamila Andini, Lutesha, dan Bryan Domani selaku Duta Festival Film Indonesia 2024, secara bergantian membacakan 23 kategori nominasi FFI 2024.",Liputan 6,Entertainment
" Jakarta Kakak Abdee Slank, Budy Ace, mengungkap kondisi sang adik yang tengah menjalani perawatan intensif di rumah sakit. Gitaris Slank itu menderita sakit IgA Nephropathy, sebuah kondisi autoimun yang menyerang ginjal. Budy Ace mengatakan, sudah sebulan Abdee Negara menjalani perawatan di rumah sakit. Sang adik dilarikan ke rumah sakit sejak 18 September 2024 lalu. ""Abdee masuk rumah sakit pada 18 September, karena serangan Auto Imun atau IgA di ginjalnya, hasil dari transplantasi tahun 2016,"" ujar Budy Ace kepada wartawan, Jumat (18/10/2024). ""Per hari ini, 18 Oktober, Abdee sudah sebulan di Rumah Sakit,"" Budy Ace menambahkan.",Liputan 6,Entertainment
" Jakarta AZOO Project bekerjasama dengan Pic(k)lock Films dan Fortius Films merilis sebuah film romantis berjudul Sampai Nanti Hanna, yang mengangkat kisah cinta di era 1990-an. Film ini mengisahkan tentang cinta, kesempatan kedua, serta perjalanan emosional yang mendalam dengan fokus pada pilihan-pilihan hidup yang dihadapi karakter utamanya. Disutradarai oleh Agung Sentausa dan diproduksi bersama oleh AZOO Projects, Pic(k)lock Films, dan Fortius Films, film ini menampilkan artis Febby Rastanty, aktor Bio One, serta Ibrahim Risyad. Produser eksekutif Ary Zulfikar menjelaskan bahwa film ini menggambarkan kisah cinta dua manusia yang harus menghadapi pilihan-pilihan hidup yang sulit. “Selama hidup, kita selalu dihadapkan pada pilihan-pilihan yang harus diambil untuk menentukan arah hidup kita. Saya pikir itu sangat relevan dengan kondisi saat ini,” ungkap Ary Zulfikar dalam konferensi pers, Jumat (18/10/2024) di Jakarta. Ary menambahkan bahwa banyak pelajaran yang bisa diambil dari film Sampai Nanti Hanna. Film ini diadaptasi dari kisah nyata yang menginspirasi dan menyajikan banyak makna bagi penontonnya. Bagi AZOO Projects dan Fortius Films, ini merupakan film pertama yang dirilis dengan kerjasama bersama Pic(k)lock Films. Mereka berkomitmen untuk terus memproduksi film-film berkualitas yang dapat berkontribusi pada perkembangan industri film di Indonesia.",Liputan 6,Entertainment
" Jakarta Dunia musik kembali dihebohkan dengan kabar baik dari Bruno Mars yang akan melakukan kolaborasi bersama dengan penyanyi Korea, Rose Blackpink. Setelah mengunggah postingan foto berdua pada Kamis, 17 Oktober 2024, para penggemar dari kedua sisi berspekulasi mengenai kerjasama mereka. Spekulasi ini ternyata tepat sasaran karena tidak lama dari itu keduanya kembali posting foto bocoran mengenai rilisan lagu kolaborasi mereka. Pelantun “Marry Me” dan “Boombayah” ini resmi mengeluarkan lagu pada 11.00 WIB, Jumat, 18 Oktober 2024 berjudul “APT”. “💗 APT. ⚡︎ OCT 18 💗,” tulis Rose dan Bruno Mars di postingannya tersebut. The Black Label selaku agensi yang menaungi member Blackpink tersebut memberikan pernyataan resmi mengenai pengeluaran lagu “APT”. Lagu ini dapat dinikmati para penggemar lewat streaming dan juga dikemas dalam bentuk CD. Walaupun belum diketahui lebih lanjut mengenai detail lagu yang akan dirilis Bruno Mars dan Rose tersebut tidak mengurangi keantusiasan penggemar mereka.",Liputan 6,Entertainment
" Jakarta Influencer sekaligus dokter Reza Gladys bersama sang suami, dr. Attaubah Mufid tak henti menebar inspirasi. Terbaru, mereka menggelar Glafidsya Annual Awards 2024, di Bintaro, Tangerang Selatan, Kamis (17/10/2024). Ajang penghargaan ini untuk mengapresiasi individu disabilitas, kaum rentan, dan marjinal, yang berkontribusi di bidang seni, olahraga, bisnis, pendidikan, teknologi, hingga advokasi sosial. Mengusung semangat “Bersinar Bersama Prestasi Tanpa Batas,” ajang ini merayakan prestasi, dedikasi, ketangguhan para disabilitas, juga menginspirasi masyarakat untuk lebih inklusif dalam mendukung potensi yang dimiliki. Reza Gladys punya tiga alasan memberi penghargaan untuk para disabilitas. “Tidak banyak platform formal atau penghargaan yang khusus merayakan prestasi para disabilitas sehingga dampak positif dari kontribusi mereka sering tidak terangkat,” katanya.",Liputan 6,Entertainment
" Jakarta Pada Jumat, 18 Oktober 2024, Pengadilan Tinggi Seoul melalui Divisi Kriminal 5 memperpanjang masa penahanan aktor Yoo Ah In selama dua bulan. Keputusan ini diambil setelah persidangan pertama yang berlangsung pada 3 September 2024, di mana Yoo Ah In dijatuhi hukuman satu tahun penjara karena melanggar undang-undang pengendalian narkotika. Dikutip dari Allkpop, dia langsung ditahan usai persidangan. Meskipun demikian, sang aktor telah mengajukan banding atas putusan tersebut. Berdasarkan hukum yang berlaku, masa penahanan terdakwa yang belum menerima putusan final terbatas hingga dua bulan. Pengadilan dapat memperpanjangnya dua kali, masing-masing hingga dua bulan jika diperlukan. Perpanjangan masa penahanan ini, berarti bintang Seoul Vibe ini akan tetap berada di tahanan selama proses banding berlangsung. Sidang banding pertama dijadwalkan pada 29 Oktober mendatang. Untuk menghadapi proses hukum ini, Yoo Ah In telah membentuk tim pembela yang terdiri dari pengacara-pengacara dari sebuah firma hukum terkemuka.",Liputan 6,Entertainment
" Jakarta Hani yang mabuk berat gak perduli dengan teriakan Sigit. Dia masuk ke kamarnya dan rebahkan badannya ke atas kasur. Hani baru pejamkan matanya, tapi Sigit masuk dan langsung tarik tangan Hani dan seret Hani menuju kamar mandi. Sigit marah ke Hani, bukannya ngurusin Aura, malah mabok-mabokan. Wulan berusaha menghentikan tindakan Sigit, tapi Sigit sama sekali tak menggubris Wulan. Sementara Hani yang menangis jadi lemas diguyur shower. Hanipun jatuh ke lantai. Wulan dan Sigit kaget dan langsung memapah Hani bawa keluar dari kamar mandi. Dean bawa kue ulang tahun lengkap dengan lilin di atasnya. Dean nyanyikan lagu selamat ulang tahun. Lalu minta Tyas berdo’a kemudian tiup lilin. Tyas menutup matanya berdo’a semoga janin diperutnya tumbuh sehat dan lahir dengan selamat. Tyas tiup lilin lalu potong kue. Dean mau suapin Tyas dulu, tapi Tyas bilang Dean dulu yang dia suapin. Tyas suapin Dean sepotong kue. Sementara itu Zidan di RS, Zidan gelisah dan tampak cemas takut Gino keburu datang. Zidan pun mencoba turun lagi dari brankar dengan hati-hati seperti merayap, supaya tidak jatuh lagi. Zidan sambil pegangan tembok, jalan menuju pintu dan diam-diam keluar dari ruangan ICU. Zidan melangkah pelan sambil pegangan tembok menuju lift. Tapi Zidan yang tubuhnya masih lemah malah terjatuh. Zidan berusaha berdiri, tapi dia malah jatuh lagi. Zidan memutuskan merangkak menuju lift. Hani yang udah berdiri di teras, kesal melihat mobil Dean belum ada di depan rumah. Apa Dean menginap di rumah Tyas? Hani akan tunggu Dean setengah jam lagi. Kalau Dean gak pulang juga, dia akan ke rumah Tyas!",Liputan 6,Entertainment
" Jakarta Band Radwimps (biasa ditulis RADWIMPS) membawa kabar mengejutkan dari salah satu personelnya. Sang gitaris, Akira Kuwahara, dikabarkan memutuskan untuk hengkang dari band yang telah membesarkan namanya selama lebih dari 20 tahun itu. Memang, 20 tahun bukanlah waktu yang sebentar bagi band yang berdiri di Kanagwa, Jepang, sejak 2001 ini. Terlebih lagi, Akira Kuwahara merupakan salah satu member terlama Radwimps. Diketahui, band ini terbentuk setelah Akira Kuwahara bertemu dengan sang vokalis, Yojiro Noda. Radwimps secara resmi mengumumkan keluarnya Akira Kuwahara pada Kamis (17/10/2024) kemarin. Mereka bahkan menyampaikan pernyataan yang dirilis di situs resmi band. Dalam pernyataan, dijelaskan bahwa meskipun Kuwahara telah menjadi bagian penting dari Radwimps selama lebih dari dua dekade, perbedaan pandangan dan tujuan antar anggota mulai muncul secara bertahap. Setelah melalui diskusi yang panjang, keputusan untuk berpisah akhirnya diambil.",Liputan 6,Entertainment
" Jakarta Di tengah dominasi horor yang tak kunjung surut, Aku Jati Aku Asperger dengan bintang utama Jefri Nichol siap mengharubirukan bioskop. Film produksi Falcon Pictures ini tayang mulai 31 Oktober 2024. Selain Jefri Nichol, Aku Jati Aku Asperger diperkuat performa Dikta, Hanggini, Carissa Perusset, Ziva Magnolya, Keisya Levronka, hingga Gabriel Prince. Cerita unik dan bertabur bintang jadi daya tarik tersendiri. Dalam film ini, Jefri Nichol beroleh tantangan baru sebagai Jati, pengidap sindrom Asperger yakni gangguan kemampuan berkomunikasi dan interaksi sosial. Sindrom ini bagian dari spektrum autisme. Pengidap sindrom Asperger sebenarnya punya kecerdasan dan kemampuan berbahasa yang baik. Laporan khas Showbiz Liputan6.com menghimpun 6 tokoh penting dalam film Aku Jati Aku Asperger. Siapa saja mereka? Mari simak.",Liputan 6,Entertainment
" Jakarta Jumat (18/10/2024) petang, Liam Payne meninggal trending di mesin pencarian Google. Hari yang sama, salah satu mantan personel One Direction, Niall Horan, menyampaikan pernyataan sikap atas mangkatnya Liam Payne. Kabar Liam Payne meninggal dunia akibat jatuh dari lantai 3 balkon kamar hotel kala melawat Argentina, menggemparkan dunia. Pelantun “For You” dan “Teardrops” meninggal dunia dalam usia 31 tahun. Niall Horan mengunggah potret kenangan bersama Liam Payne. Keduanya tersenyum lebar. Kebahagiaan tergambar jelas saat keduanya remaja dan sukses bareng One Direction. Kini, bahagia itu tinggal kenangan. “Saya benar-benar terpukul dengan meninggalnya teman baik saya, Liam. Rasanya tidak nyata. Liam memiliki energi untuk hidup dan gairah kerja yang menular,” tulis Niall Horan di akun Instagram terverifikasi, Jumat (18/10/2024) waktu Indonesia.",Liputan 6,Entertainment
" Jakarta Sheline Zeina terus mengeksplorasi potensinya dengan menekuni profesi baru sebagai DJ. Setelah sukses di dunia akting, Sheline kini merambah dunia musik, khususnya EDM (Electronic Dance Music), techno, trance, hingga progressive. Kecintaannya pada musik menjadi alasan kuat di balik keputusan ini. ""Senang banget nge-DJ karena ini pengalaman baru buat aku. Aku belajar DJ di sekolah RDJ Indonesia,"" ungkap Sheline dalam keterangannya kepada wartawan, Jumat (18/10/2024). Sheline mengidolakan beberapa musisi EDM ternama seperti Alex Morph, Armin Van Buuren, Anyma, hingga Ben Nicky yang menjadi inspirasinya dalam dunia musik. Namun, meski kini ia aktif sebagai DJ, Sheline tetap harus pandai membagi waktu antara profesi barunya dan kegiatan syuting.",Liputan 6,Entertainment
" Jakarta Kasie Humas Polres Metro Jakarta Selatan, AKP Nurma Dewi, mengumumkan bahwa hasil visum lengkap Lolly telah dikantongi penyidik. Kini, polisi menyiapkan gelar perkara untuk Vadel Badjideh. Gelar perkara akan dilakukan dalam waktu dekat, merespons laporan Nikita Mirzani terkait dugaan pencabulan anak di bawah umur dan aborsi dengan korban anak sulungnya, Laura Meizani alias Lolly. Bukti hasil visum Lolly adalah keterangan para ahli dari Rumah Sakit Cipto Mangunkusumo atau RSCM Jakarta. Mengingat yang dilaporkan adalah dugaan asusila, maka hasil visum mutlak dibutuhkan. “Kemarin, penyidik sudah menerima hasil visum secara keseluruhan. Jadi, visum sekarang ada di penyidik,” kata Nurma Dewi melansir video klarifikasi di kanal YouTube Intens Investigasi, Jumat (18/10/2024).",Liputan 6,Entertainment
" Jakarta Tak terima ada konten video dan foto yang menyebut rumahnya disita, selebgram Rea Wiradinata membuat laporan polisi ke Polda Metro Jaya, Jakarta, pekan ini. Selebgram dengan 125 ribuan pengikut itu juga menyampaikan klarifikasi. Pertama, Rea Wiradinata membenarkan telah memolisikan orang berinisial JM, SD, dan FM. Selain itu, ia melaporkan pemilik akun TikTok @Phot****** dan @klik****** terkait dugaan tindak kejahatan Informasi dan Transaksi Elekronik (ITE). Tak main-main, laporan Rea Wiradinata terdaftar dengan nomor STTLP/B/ 6195/X/2024/SPKT/Polda Metro Jaya, Minggu, 13 Oktober 2024. Ia menjelaskan bahwa sejauh ini belum ada penyitaan aset. “Tidak ada penyitaan terhadap aset milik saya tersebut,” beri tahu Rea Wiradinata terkait kabar rumah disita melalui pernyataan tertulis yang diterima Showbiz  Kamis (17/10/2024).",Liputan 6,Entertainment
" Jakarta Toshiyuki Nishida, salah satu aktor Jepang legendaris, dikabarkan meninggal dunia pada Kamis (17/10/2024). Toshiyuki Nishida berpulang untuk selamanya pada usia 76 tahun. Jenazahnya ditemukan di kediamannya di Setagaya, Tokyo, melansir Anime News Network. Toshiyuki Nishida lahir di Fukushima pada 1947. Ia memulai karier akting saat berusia 19 tahun, sebagai aktor televisi dalam acara stasiun TBS, Atsumi Kiyoshi no Naite Tamaru ka (1967). Pada 1970-an, Toshiyuki Nishida tampil di panggung teater dan makin dikenal masyarakat berkat peran dalam serial TBS berjudul Igokochi Manten dan Sandan Sanjo Muko Ippiki. Selain perannya di televisi dan teater, Toshiyuki Nishida juga terlibat dalam dunia anime dan film. Ia tak hanya dihormati sebagai aktor, namun juga telah banyak menerima penghargaan prestisius. Pada 2008, Toshiyuki Nishida dianugerahi Medal of Honor dengan Pita Ungu, yang diberikan kepada orang-orang berprestasi dalam seni dan akademis. Pada 2018, Toshiyuki Nishida menerima Order of the Rising Sun, Gold Rays with Rosette, sebuah penghargaan dari Pemerintah Jepang atas kontribusinya yang luar biasa di dunia seni peran. Kepergian Toshiyuki Nishida meninggalkan duka mendalam bagi industri hiburan Jepang. Toshiyuki Nishida telah meninggalkan warisan yang besar melalui karya-karyanya di layar kaca, teater, serta anime. Selama berkiprah sebagai aktor yang juga tampil di layar lebar, tentu ada deretan film terbaik yang bisa kupas. Berikut judul-judulnya.",Liputan 6,Entertainment
" Jakarta Sementara itu Saleha terus kepikiran Reza karena nggak tega tapi Nando minta Saleha nggak perlu pikirin Reza.Reza kabur dari Nadia dan Dita dan mau kembali ke Nando. Di tengah jalan reza malah hampir diculik. Saat itu Saleha lihat, dan Saleha pun berhasil selamatkan reza dari penculik itu. Reza nggak mau balik ke Nadia dan mohon sama Saleha jangan dibawa ke Nadia lagi. Reza berjanji dia bakal bersikap baik. Saleha bawa Reza kembali ke rumah. Reza merengek mau ikut Saleha dan Henny untuk ketemu Sukma. Dia merengek menangis karena nggak mau ditinggal di rumah takut dibawa Nadia lagi. Nadia dapat info dari Dita soal Nando bakal berada di sebuah kafe outdoor untuk ketemu Saleha dan Henny. Nadia yang marah sama Saleha merencanakan sesuatu untuk mencelakai Nando di kafe",Liputan 6,Entertainment
